	Date	Retailer	Company	Margin	Amount
8288	8/29/2020	WattFlow	VoltStar Havells	51.93	254.20
8289	8/29/2020	WattFlow	OrionVolt Systems	328.35	1704.00
8290	8/29/2020	WattFlow	FusionAnchor Technologies	234.20	2231.00
8291	8/29/2020	WattFlow	FusionAnchor Technologies	388.56	2469.47
8292	8/29/2020	WattFlow	FusionAnchor Technologies	70.16	454.64
8293	8/29/2020	WattFlow	FusionAnchor Technologies	90.01	560.57
8294	8/29/2020	WattFlow	FusionAnchor Technologies	171.47	1342.79
8295	8/29/2020	WattFlow	FusionAnchor Technologies	431.39	1887.22
8296	8/29/2020	WattFlow	FusionAnchor Technologies	352.95	2116.61
8297	8/27/2020	Cash	VoltFusion Technologies	155.12	1232.38
8298	8/26/2020	PowerHub	VoltStar Havells	25.65	176.20
8299	8/26/2020	PowerHub	AnchorVolt Industries	208.32	1638.25
8300	8/26/2020	PowerHub	OrionVolt Systems	-16.15	354.00
8301	9/19/2020	Cash	VoltStar Havells	30.15	39.80
8302	9/19/2020	Cash	AnchorVolt Industries	155.81	489.10
8303	9/19/2020	Cash	AnchorVolt Industries	37.32	105.96
8304	9/19/2020	Cash	AnchorVolt Industries	38.60	141.36
8305	9/19/2020	Cash	AnchorVolt Industries	114.93	385.24
8306	9/19/2020	Cash	AnchorVolt Industries	56.86	175.60
8307	9/19/2020	Cash	AnchorVolt Industries	186.67	493.00
8308	9/19/2020	Cash	AnchorVolt Industries	49.19	152.16
8309	9/19/2020	Cash	BharatCharge Industries	503.94	1937.00
8310	9/19/2020	Cash	SupraVolt Fabricators	833.76	2978.00
8311	9/19/2020	Cash	VoltIndus Fabrications	82.39	249.88
8312	9/19/2020	Cash	BharatElectra Works	728.41	3142.00
8313	8/26/2020	PulseCraft Depot	VoltStar Havells	139.10	288.00
8314	8/26/2020	PulseCraft Depot	Others	60.28	153.00
8315	8/26/2020	PulseCraft Depot	VoltIndus Fabrications	25.52	104.00
8316	8/26/2020	PulseCraft Depot	BharatElectra Works	26.91	195.00
8317	8/26/2020	PulseCraft Depot	SupraVolt Manufacturing	24.10	52.00
8318	8/25/2020	Cash	VoltStar Havells	364.81	904.00
8319	8/25/2020	Cash	Others	267.77	672.00
8320	8/25/2020	Cash	PowerShakti Engineering	105.88	3699.00
8321	8/25/2020	Cash	Others	-2.23	399.00
8322	8/25/2020	Cash	Others	59.63	432.00
8323	8/25/2020	Cash	PowerMatic Havells	527.95	1273.00
8324	8/25/2020	Cash	OrionVolt Systems	1582.18	4840.40
8325	8/25/2020	Cash	FusionAnchor Technologies	2359.35	5004.36
8326	8/25/2020	Cash	FusionAnchor Technologies	713.37	1689.68
8327	8/25/2020	Cash	FusionAnchor Technologies	227.46	465.64
8328	8/25/2020	Cash	FusionAnchor Technologies	262.75	569.92
8329	8/25/2020	Cash	FusionAnchor Technologies	563.59	1309.48
8330	8/25/2020	Cash	FusionAnchor Technologies	1651.47	3480.56
8331	8/25/2020	Cash	FusionAnchor Technologies	954.23	2065.88
8332	8/25/2020	PulseCraft Depot	ApexCraft Electric	196.05	1394.00
8333	8/25/2020	PulseCraft Depot	SupraVolt Manufacturing	397.80	686.40
8334	8/25/2020	Cash	VoltStar Havells	55.13	69.20
8335	8/25/2020	Cash	AnchorVolt Industries	150.30	399.50
8336	8/25/2020	Cash	AnchorVolt Industries	39.03	132.30
8337	8/25/2020	Cash	HavellCore Technologies	20.95	31.60
8338	8/25/2020	Cash	Others	12.22	25.00
8339	8/25/2020	Cash	BharatElectra Works	369.00	4430.00
8340	8/25/2020	Cash	BharatElectra Works	239.28	1680.00
8341	8/25/2020	Cash	BharatElectra Works	90.14	1099.00
8342	8/24/2020	PulseCraft Depot	VoltStar Havells	52.26	88.00
8343	8/24/2020	PulseCraft Depot	ApexVolt Industries	4.61	37.80
8344	8/24/2020	PulseCraft Depot	AnchorVolt Industries	165.75	507.80
8345	8/24/2020	PulseCraft Depot	AnchorVolt Industries	135.85	443.00
8346	8/24/2020	PulseCraft Depot	AnchorVolt Industries	80.97	234.40
8347	8/24/2020	PulseCraft Depot	AnchorVolt Industries	82.66	261.74
8348	8/24/2020	PulseCraft Depot	AnchorVolt Industries	122.21	359.84
8349	8/24/2020	PulseCraft Depot	AnchorVolt Industries	23.44	73.68
8350	8/24/2020	PulseCraft Depot	AnchorVolt Industries	92.51	271.72
8351	8/24/2020	PulseCraft Depot	AnchorVolt Industries	87.68	221.20
8352	8/24/2020	PulseCraft Depot	VoltIndus Fabrications	152.29	777.80
8353	8/24/2020	PulseCraft Depot	BharatElectra Works	70.82	4665.29
8354	8/24/2020	PulseCraft Depot	BharatElectra Works	185.26	7166.06
8355	8/24/2020	PulseCraft Depot	Others	26.23	75.00
8356	8/24/2020	PowerSphere	VoltStar Havells	1098.99	3788.00
8357	8/24/2020	PowerSphere	AnchorVolt Industries	965.95	2601.87
8358	8/24/2020	PowerSphere	AnchorVolt Industries	369.86	2555.00
8359	8/24/2020	PowerSphere	AnchorVolt Industries	214.08	1649.25
8360	8/24/2020	PowerSphere	AnchorVolt Industries	453.09	3717.00
8361	8/24/2020	PowerSphere	SupraVolt Manufacturing	413.95	1307.10
8362	8/24/2020	PowerSphere	SupraVolt Manufacturing	372.80	1197.40
8363	8/24/2020	PowerSphere	SupraVolt Manufacturing	1258.41	3038.07
8364	8/24/2020	PowerSphere	SupraVolt Manufacturing	919.85	2111.30
8365	8/24/2020	PowerSphere	SupraVolt Manufacturing	293.50	1926.00
8366	8/24/2020	PowerSphere	SupraVolt Manufacturing	504.90	1608.20
8367	8/24/2020	PowerSphere	SupraVolt Manufacturing	314.00	1018.00
8368	8/24/2020	PowerSphere	SupraVolt Manufacturing	293.32	763.88
8369	8/24/2020	VoltVision	VoltStar Havells	723.81	1079.20
8370	8/24/2020	VoltVision	AnchorVolt Industries	926.19	6352.50
8371	8/24/2020	VoltVision	SupraVolt Manufacturing	1632.44	4388.10
8372	8/24/2020	VoltVision	SupraVolt Manufacturing	1328.90	3777.48
8373	8/23/2020	Cash	VoltStar Havells	71.79	140.40
8374	8/23/2020	Cash	VoltStar Havells	39.26	74.00
8375	8/23/2020	Cash	ApexVolt Industries	70.48	237.00
8376	8/23/2020	Cash	ApexVolt Industries	10.57	39.80
8377	8/23/2020	Cash	AnchorVolt Industries	192.69	524.78
8378	8/23/2020	Cash	AnchorVolt Industries	255.88	760.70
8379	8/23/2020	Cash	AnchorVolt Industries	98.91	345.20
8380	8/23/2020	Cash	AnchorVolt Industries	206.44	660.80
8381	8/23/2020	Cash	AnchorVolt Industries	65.37	185.36
8382	8/23/2020	Cash	AnchorVolt Industries	37.37	111.96
8383	8/23/2020	Cash	AnchorVolt Industries	37.87	119.70
8384	8/23/2020	Cash	AnchorVolt Industries	317.89	1048.80
8385	8/23/2020	Cash	AnchorVolt Industries	292.93	851.84
8386	8/23/2020	Cash	AnchorVolt Industries	121.86	363.84
8387	8/23/2020	Cash	AnchorVolt Industries	173.71	573.54
8388	8/23/2020	Cash	AnchorVolt Industries	66.11	202.04
8389	8/23/2020	Cash	AnchorVolt Industries	122.36	392.24
8390	8/23/2020	Cash	AnchorVolt Industries	113.57	389.24
8391	8/23/2020	Cash	AnchorVolt Industries	85.78	309.70
8392	8/23/2020	Cash	AnchorVolt Industries	35.22	129.40
8393	8/23/2020	Cash	HavellCore Technologies	2.32	13.01
8394	8/23/2020	Cash	HavellCore Technologies	30.85	45.20
8395	8/23/2020	Cash	SupraElectra Industries	37.10	146.40
8396	8/23/2020	Cash	Others	14.46	117.00
8397	8/23/2020	Cash	Others	13.37	54.40
8398	8/23/2020	Cash	PowerFusion Systems	87.08	423.00
8399	8/23/2020	Cash	Others	25.38	60.60
8400	8/23/2020	Cash	Others	20.06	60.40
8401	8/23/2020	Cash	Others	35.46	84.00
8402	8/23/2020	Cash	OrionVolt Systems	21.99	47.00
8403	8/23/2020	PulseCraft Depot	VoltStar Havells	97.14	146.00
8404	8/23/2020	PulseCraft Depot	VoltStar Havells	54.74	133.20
8405	8/23/2020	PulseCraft Depot	VoltStar Havells	234.40	455.00
8406	8/23/2020	PulseCraft Depot	AnchorVolt Industries	791.11	3282.00
8407	8/23/2020	PulseCraft Depot	AnchorVolt Industries	529.19	2755.00
8408	8/23/2020	PulseCraft Depot	AnchorVolt Industries	434.35	1361.40
8409	8/23/2020	PulseCraft Depot	AnchorVolt Industries	178.88	846.00
8410	8/23/2020	PulseCraft Depot	AnchorVolt Industries	246.34	775.40
8411	8/23/2020	PulseCraft Depot	AnchorVolt Industries	84.24	218.70
8412	8/23/2020	PulseCraft Depot	AnchorVolt Industries	83.94	417.60
8413	8/23/2020	PulseCraft Depot	AnchorVolt Industries	138.30	803.80
8414	8/23/2020	PulseCraft Depot	AnchorVolt Industries	614.92	1915.00
8415	8/23/2020	PulseCraft Depot	AnchorVolt Industries	106.20	710.60
8416	8/23/2020	PulseCraft Depot	AnchorVolt Industries	1335.22	3142.00
8417	8/23/2020	PulseCraft Depot	AnchorVolt Industries	685.06	3296.80
8418	8/23/2020	PulseCraft Depot	AnchorVolt Industries	100.05	551.00
8419	8/23/2020	PulseCraft Depot	AnchorVolt Industries	146.01	455.00
8420	8/23/2020	PulseCraft Depot	AnchorVolt Industries	172.89	514.60
8421	8/23/2020	PulseCraft Depot	AnchorVolt Industries	485.47	1522.20
8422	8/23/2020	PulseCraft Depot	AnchorVolt Industries	181.30	545.00
8423	8/23/2020	PulseCraft Depot	SupraCharge Systems	1778.04	1939.00
8424	8/23/2020	PulseCraft Depot	Others	218.15	291.00
8425	8/23/2020	PulseCraft Depot	VoltIndus Fabrications	226.81	838.80
8426	8/23/2020	PulseCraft Depot	VoltIndus Fabrications	125.47	418.40
8427	8/23/2020	PulseCraft Depot	SupraVolt Manufacturing	434.82	768.00
8428	8/23/2020	PulseCraft Depot	SupraVolt Manufacturing	172.82	478.80
8429	8/23/2020	PulseCraft Depot	Others	33.27	139.40
8430	8/23/2020	Cash	VoltStar Havells	85.80	152.00
8431	8/23/2020	Cash	ApexVolt Industries	4.74	33.20
8432	8/23/2020	Cash	BharatElectra Works	84.59	3147.80
8433	8/23/2020	ElectroGlow	VoltStar Havells	2187.78	7568.00
8434	8/23/2020	ElectroGlow	VoltStar Havells	552.94	2326.00
8435	8/23/2020	ElectroGlow	VoltStar Havells	503.91	3080.00
8436	8/23/2020	ElectroGlow	SupraVolt Manufacturing	52.11	243.22
8437	8/23/2020	ElectroGlow	SupraVolt Manufacturing	79.47	385.20
8438	9/18/2020	PulseCraft Depot	Others	44.46	107.00
8439	9/18/2020	PulseCraft Depot	PowerFusion Systems	51.60	196.00
8440	9/18/2020	PulseCraft Depot	PowerFusion Systems	36.90	100.00
8441	9/18/2020	PulseCraft Depot	SupraVolt Manufacturing	6.85	28.80
8442	9/18/2020	PulseCraft Depot	SupraVolt Manufacturing	26.24	57.60
8443	8/23/2020	Cash	SupraElectra Industries	49.64	339.00
8444	8/22/2020	WattZone	VoltStar Havells	871.51	5394.00
8445	8/22/2020	WattZone	ApexCraft Electric	1304.05	7663.80
8446	8/22/2020	WattZone	ElectroAnchor Systems	951.00	7253.36
8447	8/20/2020	PulseCraft Depot	ApexVolt Industries	11.69	42.00
8448	8/20/2020	PulseCraft Depot	AnchorVolt Industries	28.27	106.40
8449	8/20/2020	PulseCraft Depot	SupraElectra Industries	47.27	190.00
8450	8/20/2020	PulseCraft Depot	BharatElectra Works	19.77	106.00
8451	8/20/2020	PulseCraft Depot	OrionVolt Systems	16.42	75.25
8452	8/20/2020	PulseCraft Depot	OrionVolt Systems	10.89	45.23
8453	8/20/2020	PulseCraft Depot	OrionVolt Systems	26.49	57.00
8454	8/20/2020	PulseCraft Depot	ElectroSaar Fabricators	59.50	108.80
8455	8/20/2020	PulseCraft Depot	VoltStar Havells	65.37	139.40
8456	8/20/2020	PulseCraft Depot	SupraVolt Manufacturing	27.70	78.00
8457	8/20/2020	PulseCraft Depot	GridHavell Technologies	25.06	54.00
8458	8/20/2020	PulseCraft Depot	GridHavell Technologies	30.00	61.00
8459	8/20/2020	PulseCraft Depot	HavellSpark Fabrications	39.82	67.20
8460	8/20/2020	PulseCraft Depot	ApexCraft Electric	780.27	3861.00
8461	8/20/2020	PulseCraft Depot	Others	22.55	137.00
8462	8/20/2020	PulseCraft Depot	VoltIndus Fabrications	94.22	688.96
8463	8/19/2020	PulseCraft Depot	VoltStar Havells	416.38	745.00
8464	8/19/2020	PulseCraft Depot	VoltStar Havells	143.97	296.94
8465	8/19/2020	PulseCraft Depot	VoltStar Havells	80.84	166.86
8466	8/19/2020	PulseCraft Depot	SupraElectra Industries	71.70	412.60
8467	8/19/2020	PulseCraft Depot	VoltStar Havells	19.92	30.00
8468	8/19/2020	PulseCraft Depot	VoltStar Havells	16.84	23.80
8469	8/19/2020	PulseCraft Depot	VoltStar Havells	91.47	156.00
8470	8/19/2020	PulseCraft Depot	VoltStar Havells	71.81	136.32
8471	8/19/2020	PulseCraft Depot	ApexVolt Industries	10.74	36.20
8472	8/19/2020	PulseCraft Depot	SupraElectra Industries	30.45	139.00
8473	8/19/2020	PulseCraft Depot	BharatElectra Works	80.66	421.85
8474	8/19/2020	PulseCraft Depot	BharatElectra Works	175.62	2192.00
8475	8/19/2020	PulseCraft Depot	SupraVolt Manufacturing	78.43	137.00
8476	8/19/2020	PulseCraft Depot	SupraVolt Manufacturing	26.11	68.00
8477	8/19/2020	PulseCraft Depot	Others	234.54	254.00
8478	8/19/2020	PulseCraft Depot	OrionVolt Systems	6.88	62.40
8479	8/19/2020	PulseCraft Depot	ElectroSaar Fabricators	31.43	48.80
8480	8/19/2020	PulseCraft Depot	GridHavell Technologies	31.57	67.00
8481	8/19/2020	Cash	VoltStar Havells	135.18	396.00
8482	8/19/2020	Cash	Others	140.48	347.00
8483	8/19/2020	Cash	PowerMatic Havells	307.88	761.00
8484	8/19/2020	Cash	FusionAnchor Technologies	204.17	813.36
8485	8/19/2020	Cash	FusionAnchor Technologies	51.51	162.76
8486	8/19/2020	Cash	FusionAnchor Technologies	323.75	1501.20
8487	8/19/2020	Cash	FusionAnchor Technologies	480.50	1299.40
8488	8/19/2020	Cash	FusionAnchor Technologies	190.31	426.36
8489	8/19/2020	Cash	FusionAnchor Technologies	273.32	713.72
8490	8/19/2020	Cash	FusionAnchor Technologies	986.76	2385.40
8491	8/18/2020	PulseCraft Depot	ApexVolt Industries	0.87	15.60
8492	8/18/2020	PulseCraft Depot	Others	39.64	79.00
8493	8/18/2020	PulseCraft Depot	ZenithWeld Electric	275.34	497.00
8494	8/18/2020	PulseCraft Depot	BharatElectra Works	92.53	488.00
8495	8/18/2020	PulseCraft Depot	SupraVolt Manufacturing	13.14	36.00
8496	8/15/2020	Cash	Others	16.16	187.80
8497	8/15/2020	Cash	Others	50.32	357.80
8498	8/15/2020	Cash	SupraVolt Manufacturing	6.55	25.00
8499	8/13/2020	PulseCraft Depot	VoltStar Havells	14.01	22.20
8500	8/13/2020	PulseCraft Depot	VoltStar Havells	51.19	94.34
8501	8/13/2020	PulseCraft Depot	SupraVolt Manufacturing	26.36	77.00
8502	8/13/2020	PulseCraft Depot	SupraVolt Manufacturing	57.82	98.08
8503	8/12/2020	PulseCraft Depot	VoltStar Havells	77.81	139.32
8504	8/12/2020	PulseCraft Depot	AnchorVolt Industries	85.70	257.74
8505	8/12/2020	PulseCraft Depot	BharatElectra Works	42.14	292.00
8506	8/12/2020	PulseCraft Depot	OrionVolt Systems	21.70	75.00
8507	8/12/2020	PulseCraft Depot	GridHavell Technologies	22.07	55.00
8508	9/4/2020	BrightElectro	VoltStar Havells	639.46	2026.00
8509	9/4/2020	BrightElectro	AnchorVolt Industries	400.14	3162.00
8510	9/5/2020	ElectroLink	HavellVolt Solutions	682.84	7514.00
8511	9/5/2020	ElectroLink	HavellVolt Solutions	668.53	7008.00
8512	9/5/2020	ElectroWise	AnchorVolt Industries	325.50	3581.00
8513	9/5/2020	ElectroWise	AnchorVolt Industries	197.50	2452.00
8514	9/5/2020	WattWave	VoltStar Havells	109.74	375.52
8515	9/5/2020	WattWave	VoltStar Havells	149.96	616.13
8516	9/6/2020	PowerPulse	VoltStar Havells	305.49	1007.98
8517	9/6/2020	PowerPulse	AnchorVolt Industries	1464.88	10391.00
8518	9/6/2020	PowerPulse	AnchorVolt Industries	362.42	2525.80
8519	9/6/2020	PowerPulse	FusionAnchor Technologies	761.94	7425.00
8520	9/6/2020	CurrentPulse	VoltStar Havells	425.82	1352.90
8521	9/6/2020	CurrentPulse	VoltStar Havells	328.06	1050.50
8522	9/6/2020	CurrentPulse	VoltStar Havells	385.51	1222.90
8523	9/6/2020	CurrentPulse	FusionAnchor Technologies	124.31	3441.00
8524	9/6/2020	ElectroGlow	FusionAnchor Technologies	230.20	2232.00
8525	9/7/2020	PulseCraft Depot	ApexVolt Industries	423.71	914.20
8526	9/7/2020	PulseCraft Depot	ApexVolt Industries	8.74	131.00
8527	9/7/2020	PulseCraft Depot	Others	48.84	228.00
8528	9/7/2020	PulseCraft Depot	SupraElectra Industries	426.11	2784.00
8529	9/7/2020	PulseCraft Depot	Others	229.42	704.00
8530	9/7/2020	PulseCraft Depot	VoltStar Havells	81.05	147.40
8531	9/7/2020	PulseCraft Depot	VoltStar Havells	423.93	825.46
8532	9/7/2020	PulseCraft Depot	AnchorVolt Industries	459.80	1014.00
8533	9/7/2020	PulseCraft Depot	AnchorVolt Industries	379.31	1199.76
8534	9/7/2020	PulseCraft Depot	AnchorVolt Industries	26.81	93.10
8535	9/7/2020	PulseCraft Depot	AnchorVolt Industries	51.08	171.50
8536	9/7/2020	PulseCraft Depot	AnchorVolt Industries	123.06	426.40
8537	9/7/2020	PulseCraft Depot	AnchorVolt Industries	54.07	157.78
8538	9/7/2020	PulseCraft Depot	AnchorVolt Industries	224.41	794.50
8539	9/7/2020	PulseCraft Depot	AnchorVolt Industries	59.11	183.36
8540	9/7/2020	PulseCraft Depot	AnchorVolt Industries	237.73	749.00
8541	9/7/2020	PulseCraft Depot	AnchorVolt Industries	76.69	253.86
8542	9/7/2020	PulseCraft Depot	AnchorVolt Industries	175.33	581.24
8543	9/7/2020	PulseCraft Depot	AnchorVolt Industries	164.89	444.00
8544	9/7/2020	PulseCraft Depot	AnchorVolt Industries	58.94	238.50
8545	9/7/2020	PulseCraft Depot	Others	26.16	61.40
8546	9/7/2020	PulseCraft Depot	PowerFusion Systems	332.27	1044.00
8547	9/7/2020	PulseCraft Depot	GridHavell Technologies	46.36	100.00
8548	9/7/2020	Cash	Others	511.00	1184.00
8549	9/7/2020	PulseCraft Depot	AnchorVolt Industries	74.20	159.00
8550	9/7/2020	PulseCraft Depot	VoltIndus Fabrications	231.94	1162.20
8551	9/8/2020	PulseCraft Depot	ApexVolt Industries	10.48	63.40
8552	9/8/2020	PulseCraft Depot	Others	28.88	66.80
8553	9/8/2020	PulseCraft Depot	Others	28.64	166.60
8554	9/8/2020	PulseCraft Depot	SupraElectra Industries	31.87	248.00
8555	9/8/2020	PulseCraft Depot	VoltFusion Technologies	172.27	1306.69
8556	9/8/2020	PulseCraft Depot	Others	127.67	494.80
8557	9/8/2020	Cash	AnchorVolt Industries	287.40	1372.00
8558	9/8/2020	Cash	AnchorVolt Industries	896.84	2714.80
8559	9/8/2020	Cash	AnchorVolt Industries	266.21	798.80
8560	9/8/2020	Cash	AnchorVolt Industries	685.40	3718.40
8561	9/9/2020	PowerSphere	AnchorVolt Industries	1501.49	8974.00
8562	9/9/2020	PowerSphere	AnchorVolt Industries	2121.61	4465.00
8563	9/9/2020	PowerSphere	AnchorVolt Industries	764.25	4459.00
8564	9/9/2020	PowerSphere	AnchorVolt Industries	720.26	5130.80
8565	9/9/2020	PowerSphere	AnchorVolt Industries	541.32	3865.40
8566	9/9/2020	PowerSphere	AnchorVolt Industries	192.08	1346.60
8567	9/9/2020	PowerSphere	AnchorVolt Industries	814.75	5791.60
8568	9/9/2020	PowerSphere	AnchorVolt Industries	1081.40	2239.00
8569	9/9/2020	PowerSphere	AnchorVolt Industries	1972.92	7135.20
8570	9/9/2020	PowerSphere	AnchorVolt Industries	1697.50	2902.80
8571	9/9/2020	PowerSphere	AnchorVolt Industries	471.78	3339.00
8572	9/9/2020	PowerSphere	AnchorVolt Industries	240.01	1679.50
8573	9/9/2020	PowerSphere	AnchorVolt Industries	545.32	3860.40
8574	9/9/2020	PowerSphere	AnchorVolt Industries	579.65	4094.00
8575	9/9/2020	PowerSphere	AnchorVolt Industries	453.54	3720.00
8576	9/9/2020	Cash	VoltStar Havells	35.90	57.00
8577	9/9/2020	Cash	ApexVolt Industries	14.36	74.00
8578	9/9/2020	Cash	VoltWave Manufacturing	38.28	50.60
8579	9/9/2020	Cash	Others	38.64	91.00
8580	9/10/2020	WattFusion	VoltStar Havells	408.97	2214.00
8581	9/10/2020	WattFusion	VoltStar Havells	577.63	2478.39
8582	9/10/2020	WattFusion	VoltStar Havells	136.84	1288.80
8583	9/10/2020	Cash	VoltStar Havells	561.31	1075.62
8584	9/10/2020	Cash	VoltStar Havells	183.45	449.00
8585	9/10/2020	Cash	Others	111.13	280.80
8586	9/10/2020	Cash	SupraElectra Industries	170.70	1358.00
8587	9/10/2020	Cash	Others	18.00	151.00
8588	9/10/2020	Cash	Others	12.17	95.00
8589	9/10/2020	Cash	Others	28.58	141.00
8590	9/10/2020	Cash	PowerMatic Havells	217.04	507.00
8591	9/10/2020	Cash	FusionAnchor Technologies	381.49	1261.34
8592	9/10/2020	Cash	FusionAnchor Technologies	490.06	1310.12
8593	9/10/2020	Cash	FusionAnchor Technologies	163.98	523.97
8594	9/10/2020	Cash	FusionAnchor Technologies	137.58	302.48
8595	9/10/2020	Cash	FusionAnchor Technologies	375.32	699.15
8596	9/10/2020	ElectroFlow	AnchorVolt Industries	174.39	1453.60
8597	9/10/2020	ElectroFlow	AnchorVolt Industries	160.20	1236.00
8598	9/10/2020	ElectroFlow	AnchorVolt Industries	649.53	2173.95
8599	9/10/2020	ElectroFlow	AnchorVolt Industries	117.44	1010.47
8600	9/10/2020	ElectroFlow	OrionVolt Systems	96.84	481.93
8601	9/11/2020	BrightCrest	AnchorVolt Industries	427.16	3320.00
8602	9/11/2020	BrightCrest	AnchorVolt Industries	230.88	1925.00
8603	9/11/2020	BrightCrest	AnchorVolt Industries	279.19	2440.20
8604	9/11/2020	BrightCrest	AnchorVolt Industries	245.72	1930.00
8605	9/11/2020	PowerSphere	HavellVolt Solutions	381.84	10721.00
8606	9/11/2020	ElectroGlow	AnchorVolt Industries	323.16	2311.00
8607	9/11/2020	ElectroGlow	AnchorVolt Industries	104.23	705.70
8608	9/11/2020	ElectroGlow	AnchorVolt Industries	169.33	1608.75
8609	9/11/2020	ElectroGlow	AnchorVolt Industries	200.07	1584.50
8610	9/11/2020	ElectroGlow	AnchorVolt Industries	187.06	1434.65
8611	9/11/2020	ElectroGlow	AnchorVolt Industries	1875.13	40226.00
8612	9/11/2020	PulseCraft Depot	AnchorVolt Industries	99.99	254.50
8613	9/11/2020	PulseCraft Depot	AnchorVolt Industries	90.80	322.20
8614	9/11/2020	PulseCraft Depot	AnchorVolt Industries	16.75	33.80
8615	9/11/2020	PulseCraft Depot	AnchorVolt Industries	104.98	264.00
8616	9/11/2020	PulseCraft Depot	HavellCore Technologies	41.85	59.00
8617	9/11/2020	PulseCraft Depot	BharatElectra Works	113.86	389.00
8618	9/11/2020	Cash	VoltHaven Manufacturing	29.09	89.00
8619	9/11/2020	Cash	HavellSpark Fabrications	53.85	98.00
8620	9/11/2020	Cash	VoltStar Havells	30.45	39.00
8621	9/11/2020	Cash	VoltStar Havells	115.26	217.60
8622	9/11/2020	Cash	VoltStar Havells	160.56	297.94
8623	9/11/2020	Cash	VoltStar Havells	50.30	94.34
8624	9/11/2020	Cash	VoltStar Havells	178.70	341.16
8625	9/11/2020	Cash	VoltStar Havells	146.52	272.64
8626	9/11/2020	Cash	AnchorVolt Industries	409.09	938.50
8627	9/11/2020	Cash	AnchorVolt Industries	271.59	806.00
8628	9/11/2020	Cash	AnchorVolt Industries	508.29	1475.00
8629	9/11/2020	Cash	AnchorVolt Industries	96.74	249.25
8630	9/11/2020	Cash	AnchorVolt Industries	56.12	139.20
8631	9/11/2020	Cash	ApexCraft Electric	679.44	4291.80
8632	9/11/2020	Cash	ApexCraft Electric	257.61	2074.60
8633	9/11/2020	Cash	ApexCraft Electric	957.94	6588.40
8634	9/11/2020	Cash	ApexCraft Electric	764.75	5092.20
8635	9/11/2020	Cash	SupraElectra Industries	179.33	1348.00
8636	9/11/2020	Cash	VoltIndus Fabrications	108.57	418.40
8637	9/11/2020	Cash	VoltIndus Fabrications	58.86	221.20
8638	9/11/2020	Cash	Others	150.98	266.00
8639	9/11/2020	Cash	OrionVolt Systems	104.24	205.60
8640	9/11/2020	Cash	ElectroSaar Fabricators	81.06	235.00
8641	9/12/2020	ElectroWise	VoltStar Havells	386.20	562.00
8642	9/12/2020	ElectroWise	VoltStar Havells	118.10	839.00
8643	9/14/2020	Cash	BharatElectra Works	197.20	1799.00
8644	9/14/2020	Cash	BharatElectra Works	414.04	5465.00
8645	9/14/2020	Cash	BharatElectra Works	15.64	315.00
8646	9/14/2020	ElectroEmpire	HavellVolt Solutions	500.12	14282.00
